Country,HasMentalHealthSupport
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,No
South Africa,Yes
South Africa,Yes
South Africa,No
South Africa,No
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
South Africa,Yes
South Africa,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,Yes
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Turkey,No
Turkey,Yes
Turkey,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,No
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,Yes
Poland,No
Poland,Yes
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,No
Poland,Yes
Poland,No
Poland,No
Poland,No
Poland,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,Yes
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Czech Republic,No
Czech Republic,No
Czech Republic,Yes
Czech Republic,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Hungary,Yes
Hungary,Yes
Hungary,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
